mes;fecha_semana;cliente;campanya;objetivo;subojetivo;objetivo_final;disciplina;soporte;tipo_coste;pagador;producto;subproducto;impresiones;clics;inversion;impresiones_medibles;impresiones_visibles;views;views_25;views_50;views_75;video_100
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;XIAOMI;LOVE;TERMINAL;51.0;2.0;0.05323164072024272;52.0;8.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;HUAWEI;LOVE;TERMINAL;1438.0;0.0;1.2822848806604148;1376.0;5.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;OPPO;LOVE;TERMINAL;1451.0;0.0;1.2938771640043556;1381.0;6.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;678748.0;2195.0;255.89232601866112;198144.0;114865.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;GO;GOUP;496532.0;995.0;442.76458717946974;252825.0;99093.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;814899.0;1596.0;726.6569311302445;393941.0;163872.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;LOVE;TERMINAL;831689.0;1492.0;741.6288109259948;410152.0;166657.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;HUAWEI;LOVE;TERMINAL;882612.0;4262.0;885.7999999999998;875039.0;617607.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;6019529.0;4688.0;2394.4099999999994;5994802.0;4366521.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;GO;GOUP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;LOVE;EROS;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;LOVE;TERMINAL;1897908.0;4804.0;928.08;1867325.0;1356468.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TABOOLA;CPM;HUAWEI;LOVE;TERMINAL;1.0;23.0;0.000116901550713158;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TABOOLA;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TABOOLA;CPM;RESIDENCIAL;LOVE;TERMINAL;0.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;APPLE;LOVE;TERMINAL;0.0;0.0;0.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;1021502.0;836.0;1730.5220586649946;975387.0;655859.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;FASTANDALONE;TERMINAL;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;GO;TERMINAL;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;492412.0;472.0;834.1930098534777;465020.0;286148.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;TRADELAB;CPM;RESIDENCIAL;LOVE;TERMINAL;0.0;0.0;0.0;10.0;4.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;VERIZON;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;2512432.0;6302.0;662.6731118388632;2343725.0;1147813.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;VERIZON;CPM;RESIDENCIAL;LOVE;TERMINAL;972905.0;1337.0;256.61111778292474;923755.0;409271.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;VERIZON;CPM;XIAOMI;LOVE;TERMINAL;99.0;1.0;0.028759547236289186;97.0;24.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;CRITEO;CPC;RESIDENCIAL;4GENCASA;4GENCASA;0.0;0.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;CRITEO;CPC;RESIDENCIAL;TERMINALES;TERMINAL;795307.0;2136.0;339.72344523049185;535378.0;241484.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;CRITEO;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;3962953.0;11820.0;1879.9303008541228;2892566.0;1360202.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;CRITEO;CPM;RESIDENCIAL;TERMINALES;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;4GENCASA;4GENCASA;6087.0;36.0;12.659999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;FASTANDALONE;FIBRAADSL;28011.0;33.0;15.610000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;GO;GOUP;217251.0;597.0;179.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;LOVE;FUTBOL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;LOVE;LOVEGENÉRICO;1108783.0;2301.0;797.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;LOVE;TERMINAL;5983.0;6.0;9.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;LOVENEGOCIO;LOVENEGOCIO2;115752.0;243.0;109.25999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;GOOGLE;CPC;RESIDENCIAL;OBJETOSCONECTADOS;TERMINAL;438.0;3.0;0.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;107042.0;111.0;187.31999999999996;103899.0;41738.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;504165.0;4497.0;570.1399999999999;498019.0;259765.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;HUAWEI;LOVE;TERMINAL;2.0;2.0;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;OPPO;LOVE;TERMINAL;0.0;1.0;0.205746718694573;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;FASTANDALONE;FIBRAADSL;270374.0;2037.0;419.10606598084524;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;GO;GOUP;71509.0;2071.0;426.1014544164606;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;LOVE;LOVEGENÉRICO;81402.0;1583.0;348.25999999999993;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;LOVE;TERMINAL;540931.0;7797.0;1604.2071656615856;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;LOVENEGOCIO;LOVENEGOCIO2;72780.0;1845.0;379.6026959914872;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-Dis-Rtg;Performance;Captación;Alta;Display;RTBHOUSE;CPC;RESIDENCIAL;OBJETOSCONECTADOS;TERMINAL;79882.0;982.0;202.0432777580707;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;HUAWEI;LOVE;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;OPPO;LOVE;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;FASTANDALONE;FIBRA/ADSL;1819982.0;5899.0;5100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;GO;GOGENERICO;410109.0;810.0;700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;LOVE;EROS;693001.0;902.0;539.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;LOVE;LOVE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;3367603.0;6760.0;9240.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;LOVE;LOVEIPHONE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;RESIDENCIAL;LOVE;TERMINAL;34110.0;155.0;87.03999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;XIAOMI;LOVE;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;BC-A-Facturas;Branding;Consideración;Cobertura;Social;TWITTER;CPM;AUTONOMOS;BCAUTONOMOS;FACTURAS;1141962.0;5551.0;1458.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Display;AS;CPM;RESIDENCIAL;LOVE;FUTBOL;306087.0;1168.0;919.6410736235006;283054.0;182923.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Display;ELPAIS;CPM;RESIDENCIAL;LOVE;FUTBOL;267057.0;2364.0;811.9751700439351;253969.0;227679.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Display;HPH;CPM;RESIDENCIAL;LOVE;FUTBOL;1.0;0.0;0.0020355691139363748;1.0;1.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Display;LVP;COSTEFIJO;RESIDENCIAL;LOVE;FUTBOL;16269.0;3.0;0.0;15964.0;2159.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Display;MARCA;COSTEFIJO;RESIDENCIAL;LOVE;FUTBOL;27133.0;28.0;378.91999999999996;27030.0;15410.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Display;MARCA;CPM;RESIDENCIAL;LOVE;FUTBOL;86495.0;329.0;447.07605590486594;86414.0;80884.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Display;MUNDODEPORTIVO;CPM;RESIDENCIAL;LOVE;FUTBOL;86814.0;211.0;445.9223083079878;85496.0;33406.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Display;SEEDTAG;CPM;RESIDENCIAL;LOVE;FUTBOL;12547.0;83.0;93.81105729661284;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Display;SPORT;CPM;RESIDENCIAL;LOVE;FUTBOL;213901.0;347.0;295.34887034332473;153508.0;68428.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Display;VOCENTO;CPM;RESIDENCIAL;LOVE;FUTBOL;307033.0;1076.0;1133.935618574223;303219.0;190038.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Social;FACEBOOK;CPM;RESIDENCIAL;LOVE;FUTBOL;469785.0;549.0;332.13462077901045;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Social;TWITTER;CPM;RESIDENCIAL;LOVE;FUTBOL;925492.0;3157.0;1076.0108972857001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Video Online;A3ADVERTISING;CPM;RESIDENCIAL;LOVE;FUTBOL;40354.0;903.0;522.7088516330787;0.0;0.0;40332.0;39960.0;39639.0;39409.0;39202.0
2;2020-02-03;Orange;Futbol;Branding;Consideración;Cobertura;Video Online;MITELE;CPM;RESIDENCIAL;LOVE;FUTBOL;36930.0;482.0;502.99416072908036;36871.0;29741.0;36907.0;35800.0;35258.0;34969.0;34670.0
2;2020-02-03;Orange;Terminal-Renove;Performance;Captación;RENOVE;Display;ORANGEPIBDBM;CPM;RESIDENCIAL;RENOVE;RENOVE;805876.0;1435.0;671.4400000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;AMENA;Amena-Fibra;Performance;Captación;Alta;Display;GOOGLE;CPC;LOW-COST;AMENAFIBRA;0;329300.0;3572.5;145.1899999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Branding;Consideración;Afinidad;Display;ADSLZONE;CPM;LOW-COST;AMENAFIBRA;0;228154.0;441.0;793.5399999999998;223094.0;112598.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Branding;Consideración;Cobertura;Display;PRISA;CPM;LOW-COST;AMENAFIBRA;0;401311.0;520.0;1203.74;374402.0;181775.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Performance;Captación;Alta;Display;BMIND;CPM;LOW-COST;AMENAFIBRA;0;1014108.0;1577.0;1642.8199999999995;984608.0;454109.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Performance;Captación;Alta;Display;GOOGLE;CPC;LOW-COST;AMENAFIBRA;0;2192907.0;31958.0;1710.93;21654.0;17103.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Performance;Captación;Alta;Display;GOOGLE;CPM;LOW-COST;AMENAFIBRA;0;525931.0;10604.0;424.3100000000001;21608.0;16923.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Performance;Captación;Alta;Display;HISPAVISTA;CPM;LOW-COST;AMENAFIBRA;0;7440733.0;6598.0;7780.540000000003;4415470.0;2248973.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Performance;Captación;Alta;Display;SMARTCLIP;CPM;LOW-COST;AMENAFIBRA;0;644641.0;1491.0;870.2200000000001;621309.0;322583.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAFIBRA;0;32635.0;319.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAFIBRA;FIBRA-MOVIL3795;1081.0;13.0;8.290000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAFIBRA;FIBRA-MOVIL4095;5278.0;36.0;32.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAFIBRA;FIBRAGRATIS-MOVILT16;139924.0;954.0;864.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Fibra;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAFIBRA;FIBRAGRATIS-MOVILT19;125023.0;803.0;895.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Movil;Performance;Captación;Alta;Display;BMIND;CPM;LOW-COST;AMENAMOVIL;0;1656136.0;1726.0;2682.949999999999;1584559.0;791057.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Movil;Performance;Captación;Alta;Display;GOOGLE;CPC;LOW-COST;AMENAMOVIL;0;2886099.0;24912.0;1490.3300000000002;124341.0;66708.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Movil;Performance;Captación;Alta;Display;HISPAVISTA;CPM;LOW-COST;AMENAMOVIL;0;8657030.0;12585.0;9014.700000000003;4614056.0;1676568.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Movil;Performance;Captación;Alta;Display;SMARTCLIP;CPM;LOW-COST;AMENAMOVIL;0;547923.0;3282.0;986.3500000000004;521806.0;228222.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Movil;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAMOVIL;0;283582.0;4094.0;991.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Movil;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAMOVIL;T14-NRTG;7684.0;28.0;29.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Movil;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAMOVIL;T14-RTG;7194.0;112.0;61.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Movil;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAMOVIL;T19-NRTG;644109.0;10146.0;2790.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Amena;Amena-Movil;Performance;Captación;Alta;Social;BMINHOUSE;CPM;LOW-COST;AMENAMOVIL;T19-RTG;3032.0;54.0;27.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;APPRECIATE;CPM;HUAWEI;LOVE;TERMINAL;14.0;2.0;0.0;12.0;10.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;APPRECIATE;CPM;RESIDENCIAL;GO;GOUP;70.0;2.0;0.03;51.0;35.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;APPLE;LOVE;TERMINAL;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;HUAWEI;LOVE;TERMINAL;8.0;0.0;0.00835006128944984;8.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;OPPO;LOVE;TERMINAL;3.0;0.0;0.00313127298354369;4.0;1.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;1282384.0;1020.0;1338.4981245762303;1219306.0;530749.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;FASTANDALONE;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;GO;GOUP;1585908.0;1165.0;1655.3036249286022;1516174.0;622714.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;GO;TERMINAL;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;LOVE;EROS;1420281.0;1133.0;1482.4291747801385;1355492.0;553587.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;176486.0;194.0;184.2086145912306;166293.0;77767.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;LOVE;TERMINAL;56.0;0.0;0.05845042902614887;56.0;1.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;RESIDENCIAL;OBJETOSCONECTADOS;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;SAMSUNG;LOVE;TERMINAL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;BMIND;CPM;XIAOMI;LOVE;TERMINAL;8.0;0.0;0.00835006128944984;10.0;0.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;HUAWEI;LOVE;TERMINAL;22.0;0.0;0.01961771027435963;22.0;1.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;OPPO;LOVE;TERMINAL;596.0;0.0;0.5314616056144699;588.0;2.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;FASTANDALONE;FIBRAADSL;1247747.0;2187.0;765.4181575170555;599222.0;260347.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;GO;GOUP;609414.0;1011.0;543.4230585972089;340191.0;124926.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;LOVE;EROS;594683.0;906.0;530.2872181403186;339116.0;122336.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;LOVE;LOVEGENÉRICO;56987.0;67.0;50.81611160931508;30478.0;13223.0;0.0;0.0;0.0;0.0;0.0
2;2020-02-10;Orange;AO-Dis-Pro;Performance;Captación;Alta;Display;HISPAVISTA;CPM;RESIDENCIAL;LOVE;TERMINAL;57723.0;66.0;51.47241318940277;31550.0;13226.0;0.0;0.0;0.0;0.0;0.0
